Comment,Like,Transfer,Co_oridinates,id,Content,PubTime,Tools,ID
0,0,0,"22.65388,114.0Comment,Like,Transfer,Co_oridinates,id,Content,PubTime,Tools,ID
10840,107090,5430,,1340406064-M_Dn9FXBYj7, 今晚9点，我们相爱吧 [心] 오늘 저녁 9시 우리 사랑할까요(워먼시앙아이바),03月20日 19:33 ,微博 weibo.com,1340406064
1536,26080,466,,1340406064-M_DixzbkeEO, 亮点在后面！,02月19日 11:11 ,快无边界vivo Xplay5,1340406064
3481,27667,3961,,1340406064-M_DinNyhwv6, 今天和芭姐,02月18日 10:19 ,iPhone 6s Plus,1340406064
2044,39889,4136,,1340406064-M_DhRU55Uou,纽约现在才是情人节哦！大家都快乐！一早醒来，芭姐就来突袭，要知道我的包包里有些什么，就去芭莎娱乐的weixin里，静候芭姐推送哦！ My god...我的行李箱…,02月15日 01:07 ,iPhone 6s Plus,1340406064
23955,135726,2739,,1340406064-M_DfFY1eUgN,生命真的會有結束的一天……那麼虛幻，又那麼真實………。,01月31日 15:03,,1340406064
2390,19383,421,,1340406064-M_DaG5uAOgA,🖐🏻,2015-12-29 18:10:38 ,iPhone 6s Plus,1340406064
3012,30326,1408,,1340406064-M_D9iyZjQG3,米饭,2015-12-20 16:27:04,,1340406064
4588,52165,3202,,1340406064-M_D7WjYwide,十年 🙊,2015-12-11 17:59:20,,1340406064
1175,23206,362,,1340406064-M_D7PAhzN4e,萬萬沒想到，真的好開心～ [圈]️[圈]️[圈]️,2015-12-11 00:50:18,,1340406064
2061,28949,728,,1340406064-M_D76ZStkm0,📽 목숨건연애 [导演] 圓滿拍攝完成❗️[花束] 大家辛苦啦 [胜利]🏻️,2015-12-06 07:19:44,,1340406064
98,2016,60,,1498522714-M_DodDVgC20, 看我的视界，看Vogue Me! ,03月27日 19:30 ,微博 weibo.com,1498522714
3182,7196,11156,,1498522714-M_DobMD2FWR,撩麼？ ,03月27日 14:46 ,美拍,1498522714
200,3322,62,,1498522714-M_DoaMXkVTX,；,03月27日 12:14,,1498522714
348,2430,56,,1498522714-M_Do8qpfYO5,早,03月27日 06:13,,1498522714
99,1611,11,,1498522714-M_DnSCgb3FL,-,03月25日 13:58,,1498522714
400,3151,173,,1498522714-M_DnyECcNiF,@,03月23日 11:09,,1498522714
353,2127,23,,1498522714-M_DnwFrc4h0,早,03月23日 06:05,,1498522714
130,2915,29,,1498522714-M_Dn80Ewn6D,...,03月20日 15:19,,1498522714
108,2371,43,,1498522714-M_DmYe5gGC4,-,03月19日 14:24,,1498522714
291,4965,75,,1498522714-M_DmS2w5JYK,猴子,03月18日 22:39,,1498522714
473,1799,46,,1751676775-M_DnD0V5ydM,春假[可怜][兔子,03月23日 22:15 ,iPhone 6s Plus,1751676775
231,1138,9,,1751676775-M_Dnq7v0UUO,来啦～ 图8、9是我的小侄子Aston[花痴,03月22日 13:25 ,iPhone 6s Plus,1751676775
331,1563,15,,1751676775-M_DmSEQqgSz,去鸡场噜[礼花][小鸡,03月19日 00:14 ,iPhone 6s Plus,1751676775
466,1977,35,,1751676775-M_DmNHdiIVr,放假噜 放假噜 [礼花][礼花][礼花,03月18日 11:36 ,iPhone 6s Plus,1751676775
501,2143,66,,1751676775-M_Dm3z3uoFX,连滚带爬来发微博啦,03月13日 14:09 ,iPhone 6s Plus,1751676775
585,2751,68,,1751676775-M_DlVsR9MuA,一天一更新[幽灵,03月12日 17:32 ,iPhone 6s Plus,1751676775
329,1669,29,,1751676775-M_DlLlNk6p8,今天23度[悲伤][太阳,03月11日 15:47 ,iPhone 6s Plus,1751676775
169,1060,7,,1751676775-M_DlBjAwUt0,今天[兔子,03月10日 14:14 ,iPhone 6s Plus,1751676775
149,880,6,,1751676775-M_DluNQvnoq,要和纽约的冬天说再见噜[手掌]🏻,03月09日 21:40 ,iPhone 6s Plus,1751676775
362,1951,28,,1751676775-M_DliZj553k,姑娘们,03月08日 15:35 ,iPhone 6s Plus,1751676775
1,6,0,,1790126517-M_Don8vofOO,美好的天气[噢耶][噢耶][噢耶]散步好舒服,03月28日 19:40 ,iPhone 6,1790126517
4,2,0,,1790126517-M_DokQgs7x1,今天天气不错[噢耶][噢耶][噢耶,03月28日 13:49 ,iPhone 6,1790126517
4,1,1,,1790126517-M_DofE2eDJN,冲着,03月28日 00:35 ,iPhone 6,1790126517
1,2,0,,1790126517-M_DobcfwWGH,麦芽糖的香气啊,03月27日 13:16 ,iPhone 6,1790126517
8,0,0,,1790126517-M_DnU2FxASv,受凉了[拜拜][拜拜][拜拜]全身现在酸疼酸疼，心好累[doge][doge][doge,03月25日 17:36 ,iPhone 6,1790126517
0,1,0,,1790126517-M_DnTInmfzP,笑cry][笑cry][笑cry]因为刘大尉而炸裂的微博点赞[拜拜][拜拜][拜拜,03月25日 16:46 ,iPhone 6,1790126517
0,2,0,,1790126517-M_��们送上888元，除夕24点为全球华人送上猴年祝福，快去开启吧！[爱你,02月07日 12:06 ,iPhone 6s Plus,1653556670
6203,53854,10055,,1653556670-M_DfSUlvnZl,真诚、可爱的、美茜茜～[兔子]生日快乐[蛋糕,02月02日 00:00 ,iPhone 6s Plus,1653556670
9312,91969,6143,,1653556670-M_DcMKswGKw,好大一颗卤蛋[偷笑][偷笑,01月12日 14:48 ,iPhone 6s Plus,1653556670
4586,22190,5491,,1653556670-M_DbVY9sBsv,很开心在新的一年受到,01月07日 00:26 ,iPhone 6s Plus,1653556670
298,3384,621,,1778225802-M_DoruU5lu9, 各位，老婆，女朋友们，早安[太阳]早起的鸟儿有虫吃，早起的松果有福利。[可爱]继结婚照之后，再次奉上三版证件照给大家[太开心]贝贝辛苦[爱你][爱你][爱你][爱你]谢谢大家喜欢[微笑,今天 06:46 ,Kiss宋仲基iPhone,1778225802
73,517,9,,1778225802-M_DooqWn8s6,【公告】购买OST的宝宝们注意啦，kiss君发现很多宝宝没有留下收货地址。现将订单截图给大家，请需要添加/更改收货地址的宝宝【私信】或者【邮件】给kiss君，以便收货[心]格式如下：修改收货地址【私信】或【邮件kisssjk@sina.cn】格式,03月28日 22:58 ,微博 weibo.com,1778225802
122,3164,198,,1778225802-M_DonUx3msj,为,03月28日 21:38 ,专业版微博,1778225802
320,5277,493,,1778225802-M_Doke6oOEz, 配文：有着帅气外表的人来过店里！真人比电视上更是帅气百倍！十分的幸福！十分的感谢！cr：ins。一位韩国妹子在ins上晒出了oppa的签名（上面那张），太幸福啦[好喜欢][好喜欢][好喜欢][好喜欢][好喜欢,03月28日 12:15 ,宋仲基送的iPhone 6 Plus,1778225802
162,5891,467,,1778225802-M_DojzzxKzY, 剧照2p～cr：ins，认真工作的男人最帅了[羞嗒嗒][羞嗒嗒][羞嗒嗒,03月28日 10:35 ,宋仲基送的iPhone 6 Plus,1778225802
74,1965,231,,1778225802-M_DoiwfciuN,困顿的周一，大家早安~~要不要来一杯[咖啡]呢[微笑]奉上【maxim coffee CF视频一则】原来仲基拍过这么多版本的啊😀快点清醒一下啦😎 ,03月28日 07:54 ,优酷iPhone客户端,1778225802
299,5088,709,,1778225802-M_DofQ5sMFW, ,03月28日 01:05 ,微博 weibo.com,1778225802
282,5117,741,,1778225802-M_DofLVvF1S, 我是什么？我是你手中的牙膏君啊[爱你][爱你][爱你]cr：韩网。,03月28日 00:55 ,宋仲基送的iPhone 6 Plus,1778225802
83,2868,429,,1778225802-M_Docbt71el,这个【视频】一点也不好看[吐舌头][吐舌头][吐舌头]Kiss君也就看了十几遍吧[开心]【科普贴】看的还开心不？还要不要继续看😛快让Kiss君看到大家的热情~~ ,03月27日 15:47 ,优酷iPhone客户端,1778225802
171,3191,439,,1778225802-M_DobTmgTwH,好久没有【视频放送】了~[眨眼]【科普贴】仲基之前代言兰芝的一个小宣传片。【视频有毒】【视频有毒】【视频有毒】慎点哦~😀 ,03月27日 15:02 ,优酷iPhone客户端,1778225802
32,34,15,,1803526210-M_DnpuPDNhF,挑战10秒“摇一摇”极限，10秒你能为孩子们净化多少水？戳这里[向右,03月22日 11:50 ,微博 weibo.com,1803526210
19,29,8,,1803526210-M_Dnfy5ffO0, 明星私房瘦身法，甩肉纤体大PK！运动派、食减派、懒人派，怎么减都有型！请猛戳链接[向右,03月21日 10:30 ,微博 weibo.com,1803526210
106,257,50,,1803526210-M_DlA8HwsIv,二月二剃龙头，一年都有精神头！今天你去理发店排队了吗？[嘻嘻,03月10日 11:15 ,iPhone 6,1803526210
1349,165,4018,,1803526210-M_DjB01E6eV,还记得小时候在电视机前看圣斗士们守护女神雅典娜的场景吗？童年的圣斗士们就要回来啦[鼓掌]电影《圣斗士星矢》将于2月26日上映，转发并@ 三位好友，就有机会获得,02月26日 09:46 ,专业版微博,1803526210
29,64,9,,1803526210-M_Djbbybvzo, 天秤座中奖人数排名第一，成为当晚最幸运的星座哦[偷笑]更多内容，欢迎戳大图了解[可爱,02月23日 16:03 ,专业版微博,1803526210
101,85,28,,1803526210-M_Dj4cj5hO5, 祝大家元宵节快�4341",1766613205-M_Cr8Fm2H9w,励志书、理论书，只能告诉你原则。 但是对于一个脚踏实地做事的人来说，原则并没有什么卵用。,2015-07-15 01:36:27,,1766613205
0,0,0,"22.65056,114.05329",1766613205-M_CqHKpvqqj,灵魂伴侣，应该是柏拉图存在的意义。它可以让彼此坦诚出现，却不觉尴尬。它可以让彼此的心紧紧依偎，却不觉羞耻。它可以让彼此不是爱人，却胜似亲人。,2015-07-12 05:04:45,,1766613205
0,0,0,"22.65389,114.0436",1766613205-M_Cqxe9EJy0,古人云：成大事者，不拒小姐。 怪不得我还是一位默默无闻的屌丝[笑cry][笑cry] ,2015-07-11 02:17:49,,1766613205
0,0,0,"22.60772,114.115",1766613205-M_CqkwM2hTa,思考力是可以“借”来的。雇人、求人、激发人，都可以拿到他人的思考。 行动力则只属于你自己。你不开始行动，你的世界就是寸步不移。 ,2015-07-09 17:57:58,,1766613205
1,4,0,"36.58304,117.9775",2480158031-M_DnKrpcGxI,从我的X510T开始，先后给老张、二胖、小张张买过X3L、X3T、X5SL，今天四个XPLAY5入手~是铁粉了吗？,03月24日 17:09 ,快无边界vivo Xplay5,2480158031
0,3,0,,2480158031-M_DlW1KuWKw,失望][失望][失望,03月12日 18:58 ,vivo Xplay,2480158031
0,3,0,,2480158031-M_DlAjd7iL9,吴太后怎么看都有种红太狼的即视感。[思考]没法好好看剧。。[哈哈,03月10日 11:41 ,vivo Xplay,2480158031
0,3,0,,2480158031-M_DlAiB1O1k,二月二，剪头发。那就给你也剪两剪子吧[思考,03月10日 11:39 ,vivo Xplay,2480158031
2,2,0,,2480158031-M_DkBPzhpZc,思考]微博看到有提醒，打开却没有消息~是幻觉吗？,03月04日 01:43 ,vivo Xplay,2480158031
1,6,0,,2480158031-M_DjY0LfKT6,图二是豆芽四个多月的时候，图一是现在的我。[生病][生病][生病]肚子什么时候才会回去[生病][生病][思考][思考][思考][思考][思考,02月28日 20:21 ,vivo Xplay,2480158031
0,3,0,,2480158031-M_DjzL5tIJI,小姑娘最近经常哼哼唧唧，有时候是en，有时候是a，有时候是ai[害羞]跟她说话大多时候会用en来回应你，[鼓掌][鼓掌]宝宝快点学说话~,02月26日 06:36 ,vivo Xplay,2480158031
2,2,0,,2480158031-M_DjzJgk4ZP,我爹也是。。。没谁了~[思考][思考][思考,02月26日 06:32 ,vivo Xplay,2480158031
0,2,0,,2480158031-M_DjmTBpVBx,"『忽悠日记 - 咱们对付忽悠，玩的是太极手段，顺水推舟忽忽悠悠。大英腐国的小伙伴，走的那是浪漫路线，感情真挚以情动人。 有个英国人,在网上买PS3被人忽悠了80镑,很不爽。灵机一动决定。老子发短信烦死他!几天来他给忽悠们的手机整整发掉了2...』",02月24日 21:51 ,vivo Xplay,2480158031
1,2,0,,2480158031-M_Djmd5li5h,电池都是原装的。。笑使我了~『忽悠日记 - 网罗天下忽悠事』,02月24日 20:07 ,vivo Xplay,2480158031
0,0,0,,5660754163-M_CzU2N1TAz,卡[可爱]利博系[可爱]列 潜水[赞]表,2015-09-10 16:55:43 ,手机微博触屏版,5660754163
0,0,0,,5660754163-M_CzTGDyxS5,卡[心]地亚 卡利[心]博系列 潜[挤眼]水表 9015机[挤眼]芯 TF出[good]品 颜色全齐 超专[good]柜品[good]质 绝对值[赞]得拥[赞]有,2015-09-10 16:01:09 ,手机微博触屏版,5660754163
0,0,0,,5660754163-M_CzTkQf99n,围观]iwc[给力] 波涛[耶]菲[耶]诺 2892机[good]芯 蓝[鼓掌]面定制[鼓掌]版 专[挤眼]柜品[挤眼]质杠杠的,2015-09-10 15:07:27 ,手机微博触屏版,5660754163
0,0,0,,5660754163-M_CzSZs4Dai,礼花]宇博王[给力]者至[给力]尊强[礼花]势回[礼花]归 到[来]货[来]啦,2015-09-10 14:14:45 ,手机微博触屏版,5660754163
0,0,0,,5660754163-M_CzSDRd4dJ,白[萌]壳石圈红玫[跳舞花]瑰面,2015-09-10 13:21:32 ,手机微博触屏版,5660754163
0,0,0,,5660754163-M_CzShlAYum,围观][围观] 白[给力]壳红[跳舞花]玫瑰面来咯~~,2015-09-10 12:26:06 ,手机微博触屏版,5660754163
0,0,0,,5660754163-M_CzRU9qESc,适合各种手腕女生的积[害羞]家金[爱你]壳白贝[爱你]面 陀[赞]飞轮机[赞]芯 鳄鱼皮表带,2015-09-10Comment,Like,Transfer,Co_oridinates,id,Content,PubTime,Tools,ID
232,4245,114,,1193257803-M_DoacXuzuh,春风熙熙吹，花美枝头绿芽追～大鸟早起飞，小鸟儿在家睡！睡！睡！【年轻真好】[笑哈哈][羞嗒嗒,03月27日 10:45 ,Weico.iPhone,1193257803
198,2601,31,,1193257803-M_DnooibriW,Teather：Good morning，pupil！[兔子]Ruhua：Goodmorning，Miss 王！ Teacher：What are your 名字？ [熊猫]Ruhua：My name is  Like a flower！Teacher：NA NI ？？？ [猪头]Ruhua：My name 系 beauty 佛！！！[草泥马,03月22日 09:01 ,Weico.iPhone,1193257803
1524,48930,1563,,1193257803-M_Dn5o0iD0t,  今天幸福之门为你开启，永恒的爱情如清新的空气和明媚阳光般沁入彼此的心窝。诗诗要幸福哦！隆哥要守护一辈子哦！愿白头偕老，并蒂生花！[喜][喜][喜,03月20日 08:38 ,Weico.iPhone,1193257803
575,8459,125,,1193257803-M_DmY4lhspA,大叔今天心情好，自拍一个思密达！[猪头,03月19日 14:00 ,Weico.iPhone,1193257803
341,7805,86,,1193257803-M_DmfLanyAs,像这样的一个下午，咱俩晒晒太阳，聊聊天呗！[太阳][太阳][太阳,03月14日 21:12 ,Weico.iPhone,1193257803
322,9271,63,,1193257803-M_Dm2erorzr,不可思议的就九个月咯！[心][心][心][兔子][兔子][兔子,03月13日 10:46 ,Weico.iPhone,1193257803
633,4329,271,,1193257803-M_DeMe5qeM1,109天的奋战。今天“祁树礼”谢幕咯！感谢所有人给予我力量去诠释这个我深爱的角色！感谢导演王雷、编剧千寻、感谢大为、诗诗以及一班才华横溢的演员主创们。与你们的合作相处是那么的愉快和难忘，以至于结束了而感到不舍。谢谢静姐、玮哥、震总、朱子、强哥如家人般得体贴照顾。[爱心][爱心][爱心,01月25日 17:09 ,Weico.iPhone,1193257803
697,4141,1056,,1193257803-M_Dd4s71C0h,恕我俩无能，大先生你辛苦啦！,01月14日 11:52 ,Weico.iPhone,1193257803
334,5550,73,,1193257803-M_DcH72ftER,外头天亮了，我却  犯了乡愁…,01月12日 00:27 ,Weico.iPhone,1193257803
270,3586,57,,1193257803-M_Dc2j3xteP,愿今晚可以正常睡眠。[月亮][月亮][月亮,01月07日 16:34 ,Weico.iPhone,1193257803
36,75,1,,1240381745-M_DolwLBY5A,我们三个聚在一起真的太不容易了！,03月28日 15:34 ,iPhone 5s,1240381745
28,54,2,,1240381745-M_DodIngvPy, 陈坤哥，吃爆米花！,03月27日 19:41 ,iPhone 5s,1240381745
25,83,10,,1240381745-M_Dodyc5Kob, 今天新书发布会三儿有点话我记在了小本上！他说：女人有两个最美的绽放期，第一段18岁左右第二段28-40岁，她见过茉莉的第一次绽放，是那么地迷人，他做绽放是希望更多的女人不要因为背负太多家庭的重担而忘记自己第二次的绽放，大家一起前行一起美丽！,03月27日 19:15 ,iPhone 5s,1240381745
128,114,48,,1240381745-M_DoaN8j3cf,四月需要拍摄一套孕妈样片，寻孕妈模特一名，孕期在六月-八月之间，拍摄时间：四月初或者四月底；服装造型我们准备；拍摄地点：北京顺义室内棚拍；摄影师：苏小糖！报酬是所有拍摄照片和精修照片全送！欢迎孕妈们报名！小伙伴们转起来！390230351@qq.com,03月27日 12:14 ,iPhone 5s,1240381745
47,102,16,,1240381745-M_Do1xWkZ7E,上次网友推荐的日剧：产科医生鸿鸟好看诶！网校课程自学日语已经学了近两周，可以认识好几个单词了捏[偷笑]！再加上日剧轮番轰炸，越来越有意思啦！饭点到了，车厢里此起彼伏的泡面味太诱人，眼罩变口罩…,03月26日 12:42 ,iPhone 5s,1240381745
29,145,7,,1240381745-M_Do09viiXS,第一早出门从杭州回京，在高铁上坐定看到娃他爸发的这首歌，心里暖暖的！评论太有才：娃狗琴未了……哈哈哈,03月26日 09:09 ,iPhone 5s,1240381745
57,170,40,,1240381745-M_DnRkEh8hu,昨天没吃上的豆浆油条今天终于如愿了！每次来杭州,03月25日 10:42 ,iPhone 5s,1240381745
24,86,10,,1240381745-M_DnHrp01iT,在等秋子起床带我去吃油条,03月24日 ��，我们明年再见[可爱]Ps：附2016元中奖名单，恭喜中奖的亲们[鼓掌][鼓掌][鼓掌,02月22日 22:15 ,微博 weibo.com,1803526210
98,36,53,,1803526210-M_Dj3rl0hDf, 好紧张，500万现金红包和近百万份米面油就要扑面而来了[鼓掌]赶紧转发求好运[doge]活动传送门→,02月22日 20:20 ,微博 weibo.com,1803526210
56,70,119,,1803526210-M_Dj1cZ9GKL, 每次有搜索特效都预示有好事发生哦[doge]今晚八点，记得和爸妈一起边看央视元宵晚会， 边打开手机淘宝直接摇，把近百万份米面油和500万现金摇回家[酷,02月22日 14:39 ,微博 weibo.com,1803526210
93,215,27,,1803526210-M_DiZIdptyf, 祝大家元宵节快乐[偷笑]Ps：你能猜出搜什么词会掉汤圆么[偷笑,02月22日 10:50 ,专业版微博,1803526210
13,26,5,,1803526210-M_DiYZk6EhI, 早上10点，1元秒杀100元火车票红包[鼓掌]最重要的是，可以叠加使用哦[doge]Ps：足足有1000份哟[酷]秒杀传送门→ ：,02月22日 09:00 ,微博 weibo.com,1803526210
2,0,0,,1822416973-M_DfJbpFJmm,人年龄大了，其实更多的是多了一份从容，恩，这是我最近悟到的。,01月31日 23:14 ,微博桌面,1822416973
0,0,0,,1822416973-M_DdV5e4SYa,据统计数据，在联合国原始文件所用的语言当中，英文占80%，法文占15%，西班牙文占4%，俄文和阿拉伯文合占1%，而中文在小数点以下最末位。,01月20日 01:52 ,微博桌面,1822416973
0,0,0,,1822416973-M_DdV1h7EGN,【史上最全法语自学资料-入门篇】(分享自,01月20日 01:42 ,百度文库,1822416973
0,0,1,,1822416973-M_DcBMvxe8Y,分享图片,01月11日 10:53 ,,1822416973
0,0,0,,1822416973-M_DcBKY6Jeg,是不是下一站该去鹿儿岛看活火山啦？,01月11日 10:49 ,,1822416973
0,0,0,,1822416973-M_DcBK63GH6,在大阪的仁德天皇陵，还有这样的地方[思考]。,01月11日 10:47 ,,1822416973
0,0,0,,1822416973-M_DcexaA0n9,分享图片,01月08日 23:42 ,,1822416973
0,0,0,,1822416973-M_DbRlreJcl,分享图片,01月06日 12:40 ,,1822416973
0,0,0,,1822416973-M_DbJ5xkIRi,分享图片,01月05日 15:39 ,,1822416973
0,1,0,,1822416973-M_Dbz3c14OO,那个小人是70年代日本经济腾飞的标志。心斋桥去之前做足了攻略，所以收获很多。大阪市区繁复又高科技，有点科幻电影未来城市的基础面貌。爱大阪。非常爱。,01月04日 14:06 ,,1822416973
0,0,0,,2312136483-M_DnsCw7uS0,只要升等级就有福利享，变身土豪就靠它，想想就有点小激动呢[太开心]小伙伴儿们速来围观，领取你的,03月22日 19:47 ,微博等级,2312136483
0,0,0,,2312136483-M_DkvEnrxA8,我分享了,03月03日 09:59 ,,2312136483
0,0,0,,2312136483-M_DjAQJFyZH,只要升等级就有福利享，变身土豪就靠它，想想就有点小激动呢[太开心]小伙伴儿们速来围观，领取你的,02月26日 09:23 ,微博等级,2312136483
0,0,0,,2312136483-M_DjAQybVZO,微博升等级能免费拿惊喜成长礼哦，我刚刚在,02月26日 09:22 ,微博等级,2312136483
0,0,0,,2312136483-M_DjAQtsDB5,能拿奖品这种事一定要和大家说一说的，否则以后还怎么在一起愉快的玩耍[酷]我刚获得了,02月26日 09:22 ,微博等级,2312136483
0,0,0,,2312136483-M_DjAQlt3XI,我刚刚在,02月26日 09:22 ,微博等级,2312136483
0,0,0,,2312136483-M_DjAQfgwp2,今天我的「微博等级」又升一级，记录一下我在微博的成就,02月26日 09:22 ,微博等级,2312136483
0,0,0,,2312136483-M_Dh9YcwYp7,只要升等级就有福利享，变身土豪就靠它，想想就有点小激动呢[太开心]小伙伴儿们速来围观，领取你的,02月10日 09:16 ,微博等级,2312136483
0,0,0,,2312136483-M_Dh3DM1Cah,一不小心又中奖了！(≖ ‿ ≖)✧我在蔡康永 的红包中抽到了,02月09日 17:10 ,粉丝红包,2312136483
0,0,0,,2312136483-M_Dh3DH0ceT,一不小心又中奖了！(≖ ‿ ≖)✧我在景甜 的红包中抽到了,02月09日 17:09 ,粉丝红包,2312136483
24795,118072,18202,,3786649467-M_Donq8F5nY, ,03月28日 20:23 ,iPhone 6s,3786649467DnNdBijgD,我又要等一个星期了[拜拜][拜拜][拜拜]心好累,03月25日 00:13 ,iPhone 6,1790126517
1,11,1,,1790126517-M_DnAU7hx18,今天星期三呢[得意地笑][得意地笑][得意地笑]就等晚上九点[噢耶][噢耶][噢耶]懂我的点赞,03月23日 16:52 ,iPhone 6,1790126517
0,0,0,,1790126517-M_DnyTmud2B,爱你][爱你][爱你,03月23日 11:45 ,iPhone 6,1790126517
5,3,0,,1790126517-M_DnlDffAqo,嗯，这个点我睡不着啊！！！我又把刘大尉看了一遍……星期三好遥远[拜拜][拜拜][拜拜,03月22日 02:00 ,iPhone 6,1790126517
3029,32549,1268,,2302554251-M_DmGZAhvbM,电影<女汉子真爱公式>上映!,03月17日 18:32 ,iPhone 6s,2302554251
1289,18815,760,,2302554251-M_DmdmzzGbG,旅客模式结尾 👬[约会]  ,03月14日 15:06 ,iPhone 6s,2302554251
1440,11152,1309,,2302554251-M_DlKkWlEZX,我演唱的 ,03月11日 13:13 ,iPhone 6s,2302554251
3433,16145,2912,,2302554251-M_DlaATmWgF,wink都很完美的 差点就喜欢上了[emoji]🏻 ,03月07日 18:13 ,iPhone 6s,2302554251
1683,21236,2031,,2302554251-M_DkZCX4Khj,,03月06日 14:18 ,iPhone 6s,2302554251
1903,18601,779,,2302554251-M_Dk6SnEyUp,被吸进去了被吸进去了 yap🖐,02月29日 18:55 ,iPhone 6s,2302554251
4801,26630,1793,,2302554251-M_DjY9Fdy8B,不能放弃的理想型[星光]用筷子好的女生🙂,02月28日 20:43 ,iPhone 6s,2302554251
2186,25980,1015,,2302554251-M_DjEDtltme,和你的眼睛干一杯🍷,02月26日 19:01 ,iPhone 6s,2302554251
2208,25611,1037,,2302554251-M_Djd3146SP,看看]到韩国了!眼睛像2个马卡隆~~,02月23日 20:47 ,iPhone 6s,2302554251
985,19091,573,,2302554251-M_DjbD4m7EY,和哈哈哥~适应当地完成!!! ,02月23日 17:10 ,iPhone 6s,2302554251
38,154,17,,2482557597-M_DosqmiHpN,【体育东亚】[宋仲基5月7日泰国粉丝见面会出击“亚洲巡回FM全面起航~”]出演正在热播的KBS2水木剧,3分钟前 ,微博 weibo.com,2482557597
290,562,180,,2482557597-M_DosinkXI9,【韩国经济】,23分钟前 ,微博 weibo.com,2482557597
656,2293,1390,,2482557597-M_Dos5Datdo,【newsen】[李钟硕确定出演MBC新水木剧<W>“5月正式开拍~”]29日演员李钟硕方面公开表示“李钟硕确定将出演MBC新水木剧,54分钟前 ,微博 weibo.com,2482557597
169,1196,220,,2482557597-M_Dos0gtWxH,【starnews】[李光洙-郑素敏<心里的声音>首次剧本阅读现场公开“赵石作家助阵~”]29日上午KBS 2TV新剧,今天 08:03 ,微博 weibo.com,2482557597
347,3005,725,,2482557597-M_Dorc8rmke,"【instiz】早,分享一对默契十足的好兄弟[心",今天 06:00 ,微博 weibo.com,2482557597
382,4795,1148,,2482557597-M_DopfA1Zvf,【naverblog】今天就让行走的画报灿烈宝宝来说晚安吧~[爱你](cr:logo),今天 01:03 ,微博 weibo.com,2482557597
319,2644,215,,2482557597-M_Dop7BEa0e," 感谢你们带来那么多美好的回忆,出道九周年快乐!",今天 00:43 ,微博 weibo.com,2482557597
498,4445,1265,,2482557597-M_DooY7yYxC," 春风比不上艾琳小姐姐的笑,生日快乐!",今天 00:20 ,微博 weibo.com,2482557597
1160,5417,983,,2482557597-M_DooQqFbd1," 游走在清纯与性感之间,释放着属于自己的美丽,崔真理生日快乐!(cr:logo)",今天 00:01 ,微博 weibo.com,2482557597
320,6660,500,,2482557597-M_DooIIzSc0,【naverblog】分享一个认真看剧本的柳大尉[爱你] ,03月28日 23:42 ,微博 weibo.com,2482557597
0,1,0,"22.58157,108.23674",2594652821-M_DnRkmxUrD,天气很好，照片也很美 ,03月25日 10:41 ,魅蓝 metal,2594652821
0,0,0,,2594652821-M_DlEU1nWVo,想要一分钟刷500微信好友吗！加我微信y302889749。告诉你,03月10日 23:22 ,三星GALAXY S4,2594652821
0,0,0,"22.581566623832,108.23317407565",2594652821-M_DllWj4wY0,需要强大的朋友圈帮忙……加我微信号y302889749→_跪求添加 ,03月08日 23:06 ,魅蓝 metal,2594652821
0,0,0,,2594652821-M_DiAXptHwD,能拿奖品这种事一定要和大家说一说的，否则以后还怎么在一起愉快的玩耍[酷]我刚获得了,02月19日 19:49 ,微博等级,2594652821
